# one_x_offsets_init	two_x_offsets_init	one_amplitudes_init	two_amplitudes_init
2.241311452444817734e-06 1.584282150989357048e-07 7.005282383526304502e-01 1.300000000000000044e+00
1.026269119821567297e-07 4.843858259113900682e-08 7.094733640759275373e-01 1.283753039819367503e+00
2.775224157656518598e-08 3.869635877976685759e-08 1.099001733385199575e+00 9.071537009677460572e-01
1.443207618697944355e-07 2.373868391430936536e-06 1.300000000000000044e+00 8.260986578541207326e-01
2.282626070595642446e-07 9.907698161864105291e-08 1.203395290518201932e+00 8.347743299740649769e-01
-2.230457807249563555e-08 1.532813010909450950e-07 1.192001332745358244e+00 9.064389489894630891e-01
4.748476272652993233e-08 1.176997141679910881e-07 1.133724403987389273e+00 9.051018294149650867e-01
2.276150394766572821e-08 2.103600803905361454e-06 1.300000000000000044e+00 7.368374954688649003e-01
7.084678987576521931e-08 1.275933252692024868e-07 7.531979680596951887e-01 1.076878658711153181e+00
2.232919791230339462e-08 2.651221876006580091e-08 1.140472694628394956e+00 7.570717144614035332e-01
1.077222491850055416e-07 5.334160562127525954e-08 7.155579243701811754e-01 1.300000000000000044e+00
2.120305662955714473e-07 5.045903110787182497e-08 7.364121402535777072e-01 1.274210709943171871e+00
5.530199237329873692e-07 8.739889577425351093e-08 7.721643199699851356e-01 1.261776141359681080e+00
2.621087025655977527e-08 3.542371867587974563e-08 7.648031662858865154e-01 1.118142781006961961e+00
3.107952845002067664e-08 2.513769195428808981e-07 1.188904702365312760e+00 7.348111201592670838e-01
6.819959811027102342e-08 7.016885012155535207e-08 8.508055158313828636e-01 1.062948442122880977e+00
5.703996062113112672e-08 1.277889635514919338e-07 8.539730772648644885e-01 8.606076295170496104e-01
4.019776230043297515e-08 5.389229497589002954e-08 8.074736904409701710e-01 1.162210485425416717e+00
7.887450294136892890e-08 2.265477168351903152e-06 1.300000000000000044e+00 1.092257743428729500e+00
2.394106514920092817e-07 2.353708572373511598e-07 9.576442719883169197e-01 1.017074238219326965e+00
6.510337197694008073e-08 1.984746731225277500e-07 1.211392275937389407e+00 7.147445669064386164e-01
7.813520704354396635e-08 7.853363478060417938e-08 8.222262967682445467e-01 1.227497006784516786e+00
1.915229765718507423e-07 -1.455771833106144091e-08 8.090551518308652934e-01 1.098345116875184768e+00
4.645652265411203185e-08 5.493414857972347234e-08 1.081242142970635811e+00 8.114077937752172121e-01
2.115775714345376388e-07 2.684725003376255700e-07 1.300000000000000044e+00 7.371975731757286487e-01
2.620700540664308891e-07 5.700325637623989862e-08 7.329693219938988591e-01 1.172947284606658869e+00
1.098937200744402279e-07 4.107330162177344193e-08 1.144502141561611896e+00 7.236722530395334196e-01
1.503493325417753807e-08 -4.708588240084889688e-08 1.201630084139112098e+00 9.031629609482947352e-01
2.305089243153501332e-07 3.352790783185421047e-08 7.594201711520111031e-01 1.196670077719090397e+00
6.327677009753326727e-08 1.951412508774100307e-07 1.008262444962551685e+00 8.758540272006224425e-01
2.199373675731220273e-07 -6.348824104926666704e-09 9.956087662293739982e-01 1.098082625796060974e+00
1.481842993017066487e-07 7.011510341155831453e-07 1.300000000000000044e+00 7.052814363594961389e-01
4.939223018335587580e-08 1.780682194524801337e-07 1.008946645696435107e+00 1.073292077671338829e+00
1.893812688519054377e-07 7.347659833844120009e-08 7.989377552517832326e-01 1.126566784237487351e+00
7.511696681122455594e-08 2.066691822166082228e-06 1.300000000000000044e+00 7.244360126328189819e-01
2.696526022385214056e-07 2.336555531971667752e-07 7.104560461145590367e-01 1.300000000000000044e+00
6.308777632419400921e-08 1.858776754379629423e-07 1.272515197650496255e+00 7.015703534299017052e-01
1.715445022166409965e-07 6.950738091653463795e-08 9.187849460271640956e-01 1.001785262602543414e+00
5.151969549959527175e-08 2.488244343279915037e-07 1.147328723923466853e+00 9.366303270517238877e-01
2.533598806660890561e-07 2.365339633435989585e-07 7.420856176842808294e-01 1.280908234446743954e+00
3.793663918670545555e-08 1.520219598405049370e-07 7.515117640287268808e-01 1.048689495199623956e+00
9.598092913987118405e-08 8.100505885945950463e-08 8.246739104035012424e-01 1.289923938162568229e+00
9.259168465784570796e-08 -4.217743839108668739e-08 7.275559407363582087e-01 1.300000000000000044e+00
2.386807376703807756e-07 2.198793125461205487e-08 8.846116149044676025e-01 1.009645441694188239e+00
9.429215767670924145e-08 8.901312887084790607e-08 7.228337506433515358e-01 1.175270775598393769e+00
3.805313935848500756e-08 1.662899396620466484e-07 9.033745575745584233e-01 1.094914462374186881e+00
4.513835079803803636e-08 2.055138674827257612e-07 1.116032110819393353e+00 8.069416236284933097e-01
1.227393737400715072e-07 6.212376289706827320e-08 1.300000000000000044e+00 7.571838473763431443e-01
8.256248071393788192e-08 1.517922641762023266e-07 1.137849723261560753e+00 8.460310492188007903e-01
1.094030233506952589e-07 4.613815375833998019e-08 1.300000000000000044e+00 7.677482487562855562e-01
8.460770006366898773e-08 5.699048220538943337e-08 8.359613089025415000e-01 1.013990651466661008e+00
4.306147062978216023e-08 1.603453063743130402e-07 1.284382088116840848e+00 7.007134964018519874e-01
1.998259314078191200e-08 -1.196429938998556250e-08 1.013297492728040927e+00 1.149878532773467299e+00
3.780897916354902032e-08 1.198346034665418330e-07 1.165757922326172924e+00 8.626764637276648218e-01
6.021657375674131497e-08 4.312542248261240682e-08 7.574787370476319115e-01 1.300000000000000044e+00
5.130189476486175597e-08 6.099939332148976564e-08 1.300000000000000044e+00 7.333192704982283150e-01
3.224769366997655516e-08 5.180966182731616414e-08 1.045720789575423026e+00 9.295591344236329157e-01
1.681887812849702039e-07 1.322397204178464235e-07 1.300000000000000044e+00 9.132525950145793381e-01
2.426690439012043681e-07 7.519052934469922426e-08 8.753818893742597584e-01 1.124784631418363823e+00
1.658208574750651224e-07 8.339269839687244417e-08 7.963285482014760275e-01 1.024360647762907917e+00
1.905037989428298903e-07 6.269676814121410467e-08 1.099817228263846314e+00 8.622017022737729075e-01
3.301836043317536291e-08 8.679147195541827800e-08 1.300000000000000044e+00 7.360111404753351128e-01
5.342652447025879539e-08 5.579662565079534134e-08 1.300000000000000044e+00 7.110483923430774844e-01
3.087218559791947503e-08 2.694895684142718843e-08 1.004512571034865687e+00 1.052232871239568546e+00
-4.812977659815751783e-08 2.092030252000008921e-08 9.370500216848206554e-01 1.116116797740118072e+00
5.466926540333394809e-08 2.610956696172635089e-08 8.704359658224563034e-01 1.300000000000000044e+00
-1.041606269254447943e-08 1.619908343360479517e-07 8.964312970680335946e-01 1.300000000000000044e+00
6.928862492286578722e-08 5.281165969877146712e-08 9.945854580688074931e-01 9.623666008744787836e-01
4.773395649289154417e-08 6.361108612089163317e-08 1.047960786449635195e+00 1.014436277284924470e+00
1.899912396673342363e-07 4.640207842586010716e-08 7.091142492316266921e-01 1.300000000000000044e+00
1.580888971137705445e-08 3.968072425455877306e-09 1.300000000000000044e+00 7.528850394729746931e-01
1.004454993682409108e-08 -9.342064153305447784e-08 1.293735402243327615e+00 8.157889933145501260e-01
2.568760845152097659e-08 6.569367193985995317e-09 1.286483824255701514e+00 7.601223544417637923e-01
2.123832076580394751e-07 4.722676220164027626e-09 8.098595710760037036e-01 1.300000000000000044e+00
4.180098987458126915e-08 -4.864232818061760494e-08 1.130228328909183011e+00 1.268491184028041729e+00
6.944532660106434887e-08 5.535741003639560514e-08 1.204390687969790541e+00 8.245456954126419991e-01
3.259698609429064840e-08 2.396364058218576881e-08 9.423644402572852741e-01 1.300000000000000044e+00
3.246418275762534785e-08 5.110408394367228835e-08 1.300000000000000044e+00 7.063557287083926939e-01
1.299848086660383654e-07 2.735365566792131949e-08 7.875423158352505837e-01 1.190924281471985591e+00
2.735365934095428806e-08 2.418458362573916020e-07 1.300000000000000044e+00 7.031633913202826047e-01
2.364949244911160986e-07 4.084284936235818552e-08 9.270724653514016422e-01 9.307929185530849914e-01
1.435571759318635542e-07 2.325939006744640721e-07 1.277500676804073532e+00 7.013007144480656319e-01
2.253726833992930929e-06 5.995403001054358656e-08 8.059752109238095263e-01 1.300000000000000044e+00
1.831519489363760977e-07 7.766340645328507835e-08 7.059915249119447234e-01 1.194687013083129745e+00
-2.611341035510662060e-08 7.242940549536941131e-08 1.300000000000000044e+00 7.116314766406821590e-01
1.697472141460262037e-07 -3.558607706909450233e-08 1.122508273099066978e+00 8.443069912062454163e-01
7.036186975560375393e-08 3.439333546744787705e-08 8.487979303652590790e-01 1.300000000000000044e+00
4.962357293053958700e-08 2.778559887694565012e-08 8.656382903438496479e-01 1.259819468773424544e+00
-1.695215532884549202e-08 -3.402403538121085262e-08 7.373393895606310533e-01 1.181191704186143276e+00
2.376799411728822229e-07 2.200860239739724298e-06 1.300000000000000044e+00 1.300000000000000044e+00
2.433790072275363933e-07 2.297502657956514632e-07 1.300000000000000044e+00 7.886264062734921199e-01
1.829577591537318168e-08 1.742300166544915298e-07 1.300000000000000044e+00 8.437084868263917681e-01
5.257701618202164970e-08 2.130408187359076872e-07 1.205680791318336054e+00 9.717544941873099695e-01
1.911444820498176164e-07 4.241161467075417328e-08 7.964996231168836038e-01 1.266859800009144443e+00
5.099306016092868103e-08 4.126186373547562619e-08 8.837384849044391810e-01 1.300000000000000044e+00
4.378183907984151704e-08 3.644389354536813295e-08 1.005148833792679719e+00 8.938374960498221000e-01
3.551331887783700492e-08 1.730411215550001371e-07 1.071024505929840220e+00 9.540349400232056576e-01
5.999712232255661521e-08 -6.224085127410157906e-08 7.966757527834823494e-01 1.300000000000000044e+00
1.220775605315973301e-07 -4.724944595607226751e-08 1.300000000000000044e+00 8.301463593392953699e-01
5.159556687084502355e-08 2.404682461967853135e-07 1.154475904684794330e+00 7.149881501702385345e-01
2.814092370516329198e-07 2.369062733006813984e-07 1.300000000000000044e+00 7.266094643666436426e-01
1.005177957065672945e-08 9.820213405111355587e-09 1.263738120930874009e+00 7.146004398491697662e-01
1.498925820347972484e-07 6.016258360575210851e-08 1.101083954559858524e+00 1.095973532387664484e+00
2.239849158720365522e-07 2.417688128348908837e-06 1.300000000000000044e+00 7.652566689751045814e-01
2.242257679579394690e-06 5.163425097558394601e-08 8.681179739375699533e-01 1.300000000000000044e+00
5.919039745405958185e-09 1.582675516399565633e-07 1.201471361856319753e+00 7.912993031858579496e-01
1.174757902365375423e-08 2.404359570121046825e-08 1.300000000000000044e+00 7.716742643559267867e-01
1.683593213537746515e-08 -5.212519775073194357e-08 1.201140815817428820e+00 7.137368356592200813e-01
4.216799260969805584e-08 5.303184031459876014e-08 1.187478157112940913e+00 7.264664822895737784e-01
6.227888331543087124e-08 2.547391067506291989e-08 7.404408204004115923e-01 1.300000000000000044e+00
8.737337702239079517e-09 -3.003520465064464220e-08 7.677460215659182019e-01 1.300000000000000044e+00
2.028210357537644369e-08 1.132823860549426255e-07 9.367035723454485430e-01 9.337675983876809749e-01
9.683523319194677613e-08 2.615373753785300294e-06 1.300000000000000044e+00 7.245806136944692444e-01
4.793487686625142232e-08 1.919682136287764000e-07 8.525442746425726526e-01 1.186484800976283394e+00
6.016984119562349769e-08 3.118074346142290587e-08 7.058816325121487489e-01 1.271373520664611956e+00
3.085645161364115081e-07 3.074124821926309109e-08 7.181935609724411362e-01 1.300000000000000044e+00
1.458658569915160929e-07 3.874802163772337750e-08 7.521719464403823219e-01 1.251259012591861230e+00
2.112085615412331070e-07 2.171545381320131880e-07 1.018270876333694286e+00 8.478991086550280443e-01
2.090199159757579316e-07 5.898559972522341300e-09 7.676875201245186853e-01 1.278606745562385516e+00
5.463107609558506649e-08 6.303330899275855843e-08 8.296592448651342044e-01 1.115244060312287289e+00
6.013073786155761325e-08 6.089341159074676747e-08 1.300000000000000044e+00 7.365144244487172864e-01
6.171175503403518834e-08 2.234265689067537736e-07 9.740630679974838779e-01 8.726817164580379371e-01
1.997145689412229116e-07 2.099084123534460056e-07 8.406277941101480966e-01 1.010338492187845549e+00
1.954562416738864169e-07 3.839141355315366722e-08 9.231399831132274247e-01 1.114549652631462662e+00
1.446994420960670949e-07 6.391724124118022064e-08 1.300000000000000044e+00 7.289512755813439826e-01
1.920217994026127685e-07 7.739214927434864485e-08 7.441644590572570328e-01 1.233682071806658120e+00
6.759142338668933269e-08 6.595601995681200509e-08 7.114498227069040448e-01 1.300000000000000044e+00
5.423614845787891708e-08 6.142606219103898722e-08 1.300000000000000044e+00 7.592355000111375984e-01
2.629863191944285671e-07 1.260060605437874257e-07 7.969809150926652208e-01 1.240725661676279401e+00
1.890140380878069358e-07 5.331554025505241815e-08 7.341461772582609235e-01 1.051242840605199902e+00
2.086496183650949532e-10 -1.358531537739109931e-09 8.708294118231918457e-01 1.300000000000000044e+00
5.670562393806890575e-08 7.981125118900048287e-08 8.081256478716265512e-01 9.963457904301902257e-01
4.379211339924070021e-08 7.341967028152722797e-08 8.884991068215741805e-01 1.165276110429921852e+00
2.964762576399669089e-08 4.538020273276471618e-07 1.300000000000000044e+00 7.059302028412568486e-01
-2.662737999367564124e-08 -1.958030260480588079e-08 1.073480688822818996e+00 9.586818940239105746e-01
2.417447561743335552e-07 8.298552404050592938e-08 8.397737010444273897e-01 1.049354586341258333e+00
4.305605486982811518e-10 -2.741814297954452854e-08 1.220155737190633527e+00 8.968564011126614055e-01
2.144144203960347196e-07 4.422041873389650596e-08 7.033649563845880692e-01 1.300000000000000044e+00
-1.623816709666316487e-08 2.220133492946433617e-07 9.392342153335009325e-01 1.022705844039162315e+00
3.494548337568112638e-08 5.484276347081559812e-08 1.300000000000000044e+00 7.301323993994899286e-01
1.511551502559124438e-07 6.046579082565517189e-08 7.168273832858377270e-01 1.300000000000000044e+00
1.890822591211844861e-07 1.110999422115760423e-07 1.067222110986125072e+00 7.340173392745336090e-01
5.464675142253716750e-08 2.247528223493570620e-07 1.300000000000000044e+00 7.053894984897394194e-01
9.229967025543413416e-09 1.091994175698521103e-09 1.085749633616746479e+00 1.009019206612140174e+00
9.642700219564434931e-08 1.843595817635912617e-07 1.300000000000000044e+00 7.421994402455458495e-01
1.397840293031064013e-07 3.753771231817282153e-08 7.902088915928587864e-01 1.300000000000000044e+00
2.172545953649795971e-07 5.459559175168492989e-08 8.258334933735265171e-01 1.263745662396295710e+00
6.476314095850757913e-08 1.668725527433196963e-07 1.300000000000000044e+00 7.352239582037150001e-01
3.984157190463008181e-08 2.110972756035539545e-07 1.300000000000000044e+00 7.848160659195312361e-01
3.220783358227365796e-08 1.198554787399139020e-07 8.183115218053921280e-01 9.393097953296892788e-01
3.086572352734772540e-08 6.391245470549956772e-08 7.666794691461809030e-01 1.245780776421171243e+00
1.629277595230345210e-07 1.137780202270829633e-07 7.830188357808566257e-01 1.231502691468250976e+00
2.860241046121514927e-08 1.391539120844065171e-09 8.921115254410240114e-01 1.300000000000000044e+00
2.163680406404304231e-07 4.915583147727147009e-08 1.042028336152914569e+00 7.911674142898144080e-01
4.052824597670782778e-08 1.850731043765267985e-06 1.300000000000000044e+00 7.555405252431774965e-01
5.928645287754592360e-08 4.595804836536044455e-08 1.162811323102227012e+00 7.847315303533519693e-01
2.231030186247151429e-07 4.786169812142374633e-08 7.527354193019615280e-01 1.191374473097958742e+00
-3.587115194798823920e-08 5.121787297007975723e-08 1.248257121415569992e+00 7.149153224100478488e-01
7.968272863614112477e-08 1.967784360923104813e-07 1.286084386646180855e+00 7.275860672777326732e-01
2.301699410178136853e-07 3.978450314724804108e-08 7.269005616381690738e-01 1.300000000000000044e+00
2.207431717562901670e-07 8.947735173932683552e-08 1.002639902977350062e+00 9.412037207660244320e-01
